station_name,latitude,longitude,station_end_year,rollout_cluster
Clinton St & Joralemon St,40.692,-73.99337909,2021-01-01T00:00:00,9
3 St & 7 Ave,40.6703837,-73.97839676,2021-01-01T00:00:00,9
Courtlandt Ave & E 157 St,40.822267,-73.916792,2021-01-01T00:00:00,9
Newton Rd & 44 St,40.7595701,-73.9142678,2021-01-01T00:00:00,9
Vernon Blvd & 47 Rd,40.7449067,-73.9534573,2021-01-01T00:00:00,9
Lenox Ave & W 144 St,40.819783,-73.936521,2021-01-01T00:00:00,9
Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,2021-01-01T00:00:00,9
E 115 St & Lexington Ave,40.797911,-73.9423,2021-01-01T00:00:00,9
3 Ave & E 72 St,40.7699426,-73.96060712,2021-01-01T00:00:00,9
40 Ave & Crescent St,40.7535992020056,-73.937956094741821,2021-01-01T00:00:00,9
Willis Ave & E 143 St,40.812299,-73.92037,2021-01-01T00:00:00,9
E 84 St & 1 Ave,40.77565541,-73.95068615,2021-01-01T00:00:00,9
W 15 St & 7 Ave,40.73935542,-73.99931783,2021-01-01T00:00:00,9
Convent Ave & W 135 St,40.818215,-73.950988,2021-01-01T00:00:00,9
W 171 St & St. Nicholas Ave,40.842941,-73.938631,2021-01-01T00:00:00,9
Park Ave & E 162 St,40.825716,-73.915585,2021-01-01T00:00:00,9
E 169 St & Fox St,40.827184,-73.893721,2021-01-01T00:00:00,9
11 Ave & W 27 St,40.751396,-74.005226,2021-01-01T00:00:00,9
Harrison St & Hudson St,40.71870987,-74.01,2021-01-01T00:00:00,9
Lenox Ave & W 133 St,40.81296,-73.941878,2021-01-01T00:00:00,9
Onderdonk Ave & Gates Ave,40.70413,-73.90737,2021-01-01T00:00:00,9
E 66 St & Madison Ave,40.768008893059474,-73.96845281124115,2021-01-01T00:00:00,9
Bedford Ave & S 9 St,40.70853074,-73.96408963,2021-01-01T00:00:00,9
Lexington Ave & Classon Ave,40.68676793,-73.95928168,2021-01-01T00:00:00,9
Central Ave & Flushing Ave,40.702831,-73.9333,2021-01-01T00:00:00,9
E 134 St & Walnut Ave,40.800425,-73.911034,2021-01-01T00:00:00,9
Madison Ave & E 120 St,40.80295,-73.942954,2021-01-01T00:00:00,9
E 155 St & Courtlandt Ave,40.82057,-73.917579,2021-01-01T00:00:00,9
W 22 St & 8 Ave,40.74475148,-73.99915362,2021-01-01T00:00:00,9
Lewis Ave & Decatur St,40.6814598,-73.934903,2021-01-01T00:00:00,9
E 167 St & Franklin Ave,40.82895,-73.90521,2021-01-01T00:00:00,9
1 Ave & E 16 St,40.731,-73.983,2021-01-01T00:00:00,9
W Broadway & W Houston St,40.726378,-74.000472,2021-01-01T00:00:00,9
S 4 St & Wythe Ave,40.71285887,-73.96590294,2021-01-01T00:00:00,9
Great Jones St,40.72743423,-73.99379025,2021-01-01T00:00:00,9
5 Ave & E 93 St,40.7857851,-73.957481,2021-01-01T00:00:00,9
Lenox Ave & W 146 St,40.821111,-73.935971,2021-01-01T00:00:00,9
Bushwick Ave & Stagg St,40.709897,-73.94008,2021-01-01T00:00:00,9
Evergreen Ave & Noll St,40.701,-73.93318,2021-01-01T00:00:00,9
Park Ave & E 124 St,40.8045555,-73.9396861,2021-01-01T00:00:00,9
Amsterdam Ave & W 172 St,40.842173,-73.935111,2021-01-01T00:00:00,9
E 44 St & 2 Ave,40.751183874632773,-73.971387147903442,2021-01-01T00:00:00,9
Nassau Ave & Russell St,40.725,-73.94434,2021-01-01T00:00:00,9
3 Ave & E 100 St,40.7877214,-73.94728331,2021-01-01T00:00:00,9
Center Blvd & 48 Ave,40.745038,-73.959,2021-01-01T00:00:00,9
Greene Ave & Grandview Ave,40.709697,-73.907856,2021-01-01T00:00:00,9
Fulton Ave & E 168 St,40.830471,-73.904556,2021-01-01T00:00:00,9
Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,2021-01-01T00:00:00,9
University Pl & E 8 St,40.731,-73.995,2021-01-01T00:00:00,9
24 St & 41 Ave,40.752474,-73.939991,2021-01-01T00:00:00,9
50 St & 30 Ave,40.760083,-73.907107,2021-01-01T00:00:00,9
Washington Ave & Greene Ave,40.68650065,-73.96563307,2021-01-01T00:00:00,9
E 81 St & Park Ave,40.77677702,-73.9590097,2021-01-01T00:00:00,9
River Ave & E 151 St,40.822217,-73.928939,2021-01-01T00:00:00,9
College Ave & E 170 St,40.837576,-73.910489,2021-01-01T00:00:00,9
Lafayette Ave & Hunts Point Ave,40.816567,-73.888161,2021-01-01T00:00:00,9
Vernon Blvd & 50 Ave,40.74232744,-73.95411749,2021-01-01T00:00:00,9
Pleasant Ave & E 116 St,40.7949879,-73.9333349,2021-01-01T00:00:00,9
31 St & Ditmars Blvd,40.776168,-73.910485,2021-01-01T00:00:00,9
Norfolk St & Broome St,40.716,-73.989,2021-01-01T00:00:00,9
14 St & 5 Ave,40.665,-73.989,2021-01-01T00:00:00,9
Madison St & Evergreen Ave,40.69122,-73.91693,2021-01-01T00:00:00,9
Hicks St & Montague St,40.69512845,-73.99595065,2021-01-01T00:00:00,9
E 98 St & Park Ave,40.78813,-73.95206,2021-01-01T00:00:00,9
W 160 St & St. Nicholas Ave,40.834468,-73.939865,2021-01-01T00:00:00,9
Graham Ave & Conselyea St,40.715143,-73.944507,2021-01-01T00:00:00,9
Irving Ave & Halsey St,40.69467,-73.90663,2021-01-01T00:00:00,9
E 81 St & 2 Ave,40.774779448957283,-73.954274654388428,2021-01-01T00:00:00,9
Madison Ave & E 26 St,40.742684734875695,-73.986713290214539,2021-01-01T00:00:00,9
Knickerbocker Ave & Hancock St,40.69385,-73.90974,2021-01-01T00:00:00,9
Cauldwell Ave & E 158 St,40.81989,-73.908351,2021-01-01T00:00:00,9
Charlotte St & Boston Rd,40.8358771,-73.8931428,2021-01-01T00:00:00,9
Murray St & Greenwich St,40.714851505262523,-74.011223316192627,2021-01-01T00:00:00,9
Adelphi St & Myrtle Ave,40.69308257,-73.97178913,2021-01-01T00:00:00,9
48 Ave & 30 Pl,40.741283093559929,-73.937258720397935,2021-01-01T00:00:00,9
Lexington Ave & E 111 St,40.7954121,-73.9441232,2021-01-01T00:00:00,9
27 Ave & 9 St,40.7739825,-73.9309134,2021-01-01T00:00:00,9
Amsterdam Ave & W 175 St,40.844044,-73.933651,2021-01-01T00:00:00,9
E 10 St & Avenue A,40.72740794,-73.98142006,2021-01-01T00:00:00,9
Crotona Park North & Prospect Ave,40.841092,-73.892317,2021-01-01T00:00:00,9
5 Ave & W 131 St,40.81014,-73.93973,2021-01-01T00:00:00,9
Sheridan Ave & E 172 St,40.840494,-73.911479,2021-01-01T00:00:00,9
Bayard St & Baxter St,40.71602118,-73.99974372,2021-01-01T00:00:00,9
E 91 St & 2 Ave,40.781122299341661,-73.95,2021-01-01T00:00:00,9
Duffield St & Willoughby St,40.692,-73.9842844,2021-01-01T00:00:00,9
St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,2021-01-01T00:00:00,9
Franklin St & Dupont St,40.73564,-73.959,2021-01-01T00:00:00,9
Pierrepont St & Monroe Pl,40.695356933202248,-73.993440270423889,2021-01-01T00:00:00,9
5 St & 51 Ave,40.7423737,-73.9566,2021-01-01T00:00:00,9
Boston Rd & E 167 St,40.828199,-73.903719,2021-01-01T00:00:00,9
34 Ave & 45 St,40.754795,-73.917014,2021-01-01T00:00:00,9
1 Ave & E 18 St,40.73381219,-73.98054421,2021-01-01T00:00:00,9
49 Ave & 21 St,40.74252,-73.95,2021-01-01T00:00:00,9
Norman St & Wyckoff Ave,40.69517,-73.90311,2021-01-01T00:00:00,9
6 Ave & 9 St,40.668127,-73.98377641,2021-01-01T00:00:00,9
Cedar St & Myrtle Ave,40.697842,-73.926241,2021-01-01T00:00:00,9
Bushwick Ave & Dekalb Ave,40.69502,-73.92825,2021-01-01T00:00:00,9
W 36 St & 9 Ave,40.754623240291053,-73.99516761302948,2021-01-01T00:00:00,9
2 Ave & E 99 St,40.7862586,-73.94552579,2021-01-01T00:00:00,9
India St & Manhattan Ave,40.73232194,-73.9550858,2021-01-01T00:00:00,9
Morningside Dr & Amsterdam Ave,40.810285063060029,-73.957364559173584,2021-01-01T00:00:00,9
Myrtle Ave & Marcy Ave,40.695,-73.95,2021-01-01T00:00:00,9
Division St & Bowery,40.71413089,-73.9970468,2021-01-01T00:00:00,9
5 Ave & E 72 St,40.77282817,-73.96685276,2021-01-01T00:00:00,9
2 Ave & 36 St,40.656,-74.01,2021-01-01T00:00:00,9
Central Ave & Weirfield St,40.69055,-73.91181,2021-01-01T00:00:00,9
Adam Clayton Powell Blvd & W 130 St,40.812346,-73.946168,2021-01-01T00:00:00,9
Amsterdam Ave & W 156 St,40.832081,-73.942386,2021-01-01T00:00:00,9
Dwight St & Van Dyke St,40.673635513415043,-74.011955559253693,2021-01-01T00:00:00,9
E 174 St & Walton Ave,40.844811,-73.912042,2021-01-01T00:00:00,9
Lincoln Ave & E 138 St,40.810893,-73.927311,2021-01-01T00:00:00,9
Queens Plaza North & Crescent St,40.75110165,-73.941,2021-01-01T00:00:00,9
E 114 St & 1 Ave,40.7945663,-73.9362541,2021-01-01T00:00:00,9
E 50 St & Park Ave,40.757334,-73.974235,2021-01-01T00:00:00,9
Fairview Ave & Linden St,40.70694,-73.90632,2021-01-01T00:00:00,9
Lincoln Ave & E 134 St,40.808484,-73.928803,2021-01-01T00:00:00,9
E 4 St & 2 Ave,40.7262807,-73.98978041,2021-01-01T00:00:00,9
Broadway & W 36 St,40.75097711,-73.989,2021-01-01T00:00:00,9
E 118 St & Madison Ave,40.8014866,-73.9442507,2021-01-01T00:00:00,9
Center Blvd & 51 Ave,40.743366080270206,-73.959606885910034,2021-01-01T00:00:00,9
Court St & Nelson St,40.6763947,-73.99869893,2021-01-01T00:00:00,9
8 St & Astoria Blvd,40.7725996921817,-73.932662755250931,2021-01-01T00:00:00,9
Central Park West & W 76 St,40.77896784,-73.97374737,2021-01-01T00:00:00,9
E 76 St & Park Ave,40.773,-73.96222088,2021-01-01T00:00:00,9
27 St & Hunter St,40.7485,-73.941275,2021-01-01T00:00:00,9
W 18 St & 9 Ave,40.7435337324616,-74.003675580024719,2021-01-01T00:00:00,9
Broadway & Furman Ave,40.68139,-73.90756,2021-01-01T00:00:00,9
E 147 St & Bergen Ave,40.814673,-73.91839,2021-01-01T00:00:00,9
Prospect Park West & 8 St,40.665,-73.977,2021-01-01T00:00:00,9
Wilson Ave & Moffat St,40.68906,-73.90506,2021-01-01T00:00:00,9
Douglass St & 3 Ave,40.6802133,-73.98432695,2021-01-01T00:00:00,9
Van Brunt St & Van Dyke St,40.6758329439129,-74.014726281166077,2021-01-01T00:00:00,9
21 St & 36 Ave,40.7601853,-73.9362726,2021-01-01T00:00:00,9
Vesey Pl & River Terrace,40.7153379,-74.01658354,2021-01-01T00:00:00,9
Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,2021-01-01T00:00:00,9
Amsterdam Ave & W 66 St,40.7746671,-73.986,2021-01-01T00:00:00,9
Broadway & Roebling St,40.709248262761569,-73.962,2021-01-01T00:00:00,9
W 181 St & Riverside Dr,40.85168,-73.94186,2021-01-01T00:00:00,9
Washington Ave & E 174 St,40.843079,-73.900216,2021-01-01T00:00:00,9
E 170 St & Sheridan Ave,40.838315,-73.912604,2021-01-01T00:00:00,9
E 48 St & 5 Ave,40.757245679117261,-73.978059142827988,2021-01-01T00:00:00,9
21 St & Queens Plaza North,40.75325964,-73.94335788,2021-01-01T00:00:00,9
Garrison Ave & Manida St,40.818743,-73.890247,2021-01-01T00:00:00,9
Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,2021-01-01T00:00:00,9
1 Ave & E 68 St,40.764,-73.959,2021-01-01T00:00:00,9
Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,2021-01-01T00:00:00,9
Spring St & Hudson St,40.725839967923747,-74.0076532959938,2021-01-01T00:00:00,9
E 2 St & Avenue A,40.722,-73.986,2021-01-01T00:00:00,9
Cherry St,40.71219906,-73.98,2021-01-01T00:00:00,9
Pier 40 - Hudson River Park,40.7277140777778,-74.011295735836029,2021-01-01T00:00:00,9
W 53 St & 10 Ave,40.76669671,-73.992,2021-01-01T00:00:00,9
Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323,2021-01-01T00:00:00,9
E 85 St & 3 Ave,40.77801203,-73.95407149,2021-01-01T00:00:00,9
McKibbin St & Bogart St,40.706237,-73.935,2021-01-01T00:00:00,9
9 Ave & W 18 St,40.743,-74.004,2021-01-01T00:00:00,9
Knickerbocker Ave & George St,40.704425,-73.92836,2021-01-01T00:00:00,9
W 21 St & 6 Ave,40.74173969,-73.995,2021-01-01T00:00:00,9
E 149 St & Morris Ave,40.81734,-73.922962,2021-01-01T00:00:00,9
Barclay St & Church St,40.71291224,-74.01020234,2021-01-01T00:00:00,9
Leonard St & Nassau Ave,40.7239567849954,-73.95,2021-01-01T00:00:00,9
Astoria Park S & Shore Blvd,40.776,-73.929,2021-01-01T00:00:00,9
Putnam Ave & Nostrand Ave,40.68402,-73.94977,2021-01-01T00:00:00,9
Graham Ave & Withers St,40.7169811,-73.94485918,2021-01-01T00:00:00,9
58 St & 2 Ave - Brooklyn Army Terminal Vaccination Site,40.644512,-74.021506,2021-01-01T00:00:00,9
E 60 St & York Ave,40.758,-73.959223,2021-01-01T00:00:00,9
Montague St & Clinton St,40.69424674,-73.99230033159256,2021-01-01T00:00:00,9
Grand St & Greene St,40.72165481,-74.002381414175019,2021-01-01T00:00:00,9
Lefferts Pl & Franklin Ave,40.68,-73.956,2021-01-01T00:00:00,9
E 48 St & 3 Ave,40.7546011,-73.97187886,2021-01-01T00:00:00,9
Broadway & Kosciuszko St,40.69329,-73.92852,2021-01-01T00:00:00,9
W 44 St & 11 Ave,40.762009,-73.996975,2021-01-01T00:00:00,9
E 47 St & 1 Ave,40.752,-73.968,2021-01-01T00:00:00,9
1 Ave & E 94 St,40.7817212,-73.947,2021-01-01T00:00:00,9
E 74 St & 1 Ave,40.7689738,-73.95482273,2021-01-01T00:00:00,9
Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,2021-01-01T00:00:00,9
E 68 St & Madison Ave,40.7691572,-73.96703464,2021-01-01T00:00:00,9
Kane St & Clinton St,40.6861758,-73.99645295,2021-01-01T00:00:00,9
E 132 St & Madison Ave,40.810224,-73.937195,2021-01-01T00:00:00,9
West Farms Rd & Boone Ave,40.830025,-73.886312,2021-01-01T00:00:00,9
Cooper Square & Astor Pl,40.729514962249489,-73.992,2021-01-01T00:00:00,9
Old Fulton St,40.70277159,-73.99383605,2021-01-01T00:00:00,9
E 158 St & Melrose Ave,40.822215,-73.914688,2021-01-01T00:00:00,9
Stewart Ave & Johnson Ave,40.70869,-73.92587,2021-01-01T00:00:00,9
W 84 St & Broadway,40.7867947,-73.977112,2021-01-01T00:00:00,9
7 Ave & Central Park South,40.7667405590595,-73.98,2021-01-01T00:00:00,9
Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,2021-01-01T00:00:00,9
W 36 St & 7 Ave,40.752149,-73.989539,2021-01-01T00:00:00,9
W 35 St & 9 Ave,40.754145192635193,-73.9960889518261,2021-01-01T00:00:00,9
St. Nicholas Terrace & Convent Ave,40.821294,-73.947868,2021-01-01T00:00:00,9
E 165 St & Jerome Ave,40.83263,-73.925101,2021-01-01T00:00:00,9
31 Ave & 30 St,40.7647,-73.9240312,2021-01-01T00:00:00,9
Union Ave & Wallabout St,40.70029511,-73.95032283,2021-01-01T00:00:00,9
W 52 St & 11 Ave,40.767,-73.995,2021-01-01T00:00:00,9
Morgan Ave & Maspeth Ave,40.716,-73.93637,2021-01-01T00:00:00,9
Walton Ave & E 153 St,40.822351,-73.926907,2021-01-01T00:00:00,9
9 Ave & W 45 St,40.76019252,-73.992,2021-01-01T00:00:00,9
Bond St & Bergen St,40.6849668,-73.98620772,2021-01-01T00:00:00,9
Forest Ave & Summerfield St,40.698,-73.899,2021-01-01T00:00:00,9
Harrison Pl & Porter Ave,40.70686,-73.929,2021-01-01T00:00:00,9
E 56 St & 3 Ave,40.75934501,-73.96759673,2021-01-01T00:00:00,9
Greenwich St & W Houston St,40.728,-74.01,2021-01-01T00:00:00,9
E 102 St & Park Ave,40.7904828,-73.95033068,2021-01-01T00:00:00,9
Greene Av & Myrtle Av,40.698568,-73.918877,2021-01-01T00:00:00,9
Stanhope St & Fairview Ave,40.70998,-73.91116,2021-01-01T00:00:00,9
E 171 St & Webster Ave,40.838379,-73.905838,2021-01-01T00:00:00,9
South St & Gouverneur Ln,40.70355377,-74.00670227,2021-01-01T00:00:00,9
Engert Ave & McGuinness Blvd,40.72158,-73.94546,2021-01-01T00:00:00,9
1 Ave & E 110 St,40.7923272,-73.9383,2021-01-01T00:00:00,9
Beck St & Leggett Ave,40.815077,-73.899939,2021-01-01T00:00:00,9
Madison Ave & E 82 St,40.7781314,-73.96069399,2021-01-01T00:00:00,9
Riverside Dr & W 78 St,40.78414472,-73.98362492,2021-01-01T00:00:00,9
Berkeley Pl & 7 Ave,40.674,-73.975232094526291,2021-01-01T00:00:00,9
W 84 St & Columbus Ave,40.78499979,-73.97283406,2021-01-01T00:00:00,9
Forsyth St & Broome St,40.71893904,-73.99266288,2021-01-01T00:00:00,9
Jay St & York St,40.701403172577251,-73.986726701259613,2021-01-01T00:00:00,9
Dean St & Hoyt St,40.6864442,-73.98759104,2021-01-01T00:00:00,9
Forsyth St & Canal St,40.7158155,-73.995,2021-01-01T00:00:00,9
Broadway & W 25 St,40.742868773121117,-73.98918628692627,2021-01-01T00:00:00,9
William St & Pine St,40.70717936,-74.00887308,2021-01-01T00:00:00,9
E 106 St & 1 Ave,40.7892529,-73.93956237,2021-01-01T00:00:00,9
W 56 St & 10 Ave,40.767,-73.989,2021-01-01T00:00:00,9
Kingsland Ave & Nassau Ave,40.72577,-73.94173,2021-01-01T00:00:00,9
Central Ave & Himrod St,40.69676,-73.92302,2021-01-01T00:00:00,9
50 St & Northern Blvd,40.753441,-73.912402,2021-01-01T00:00:00,9
S Portland Ave & Hanson Pl,40.68539567,-73.97431458,2021-01-01T00:00:00,9
Van Brunt St & Wolcott St,40.6773429,-74.01275056,2021-01-01T00:00:00,9
Waterloo Pl & Crotona Park East,40.839194,-73.888587,2021-01-01T00:00:00,9
E 165 St & Fox St,40.82394,-73.894025,2021-01-01T00:00:00,9
Central Park West & W 72 St,40.77575319,-73.9762057363987,2021-01-01T00:00:00,9
Vernon Blvd & 30 Rd,40.770845,-73.934171,2021-01-01T00:00:00,9
Driggs Ave & N Henry St,40.722,-73.944,2021-01-01T00:00:00,9
Metropolitan Ave & Stewart Ave,40.71401,-73.92793,2021-01-01T00:00:00,9
Barry St & Tiffany St,40.816126,-73.891559,2021-01-01T00:00:00,9
3 Ave & 14 St,40.6685455,-73.99333264,2021-01-01T00:00:00,9
43 St & Broadway,40.7577284,-73.9166368,2021-01-01T00:00:00,9
Southpoint Park,40.75370225419114,-73.958652019500718,2021-01-01T00:00:00,9
Prospect Ave & Longwood Ave,40.81899,-73.90202,2021-01-01T00:00:00,9
3 Ave & Franklin Ave,40.82696,-73.907451,2021-01-01T00:00:00,9
Southern Blvd & E 142 St,40.806,-73.908097743988037,2021-01-01T00:00:00,9
W 90 St & Amsterdam Ave,40.790179480950812,-73.974,2021-01-01T00:00:00,9
9 Ave & W 28 St,40.749370241932773,-73.999233841896057,2021-01-01T00:00:00,9
Richards St & Delavan St,40.6794327,-74.00785041,2021-01-01T00:00:00,9
E 44 St & Lexington Ave,40.752643,-73.974996,2021-01-01T00:00:00,9
62 St & Northern Blvd,40.754176,-73.900318,2021-01-01T00:00:00,9
Willoughby Ave & Hall St,40.69196035,-73.96536851,2021-01-01T00:00:00,9
Cleveland Pl & Spring St,40.7218158,-73.998,2021-01-01T00:00:00,9
Monroe St & Bedford Ave,40.6851443,-73.95380904,2021-01-01T00:00:00,9
W 51 St & 6 Ave,40.7606597,-73.98042047,2021-01-01T00:00:00,9
Central Park W & W 91 St,40.788664991278843,-73.966800570487976,2021-01-01T00:00:00,9
Hancock St & Wyckoff Ave,40.6972,-73.90674,2021-01-01T00:00:00,9
Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,2021-01-01T00:00:00,9
Kent St & McGuinness Blvd,40.73124,-73.95161,2021-01-01T00:00:00,9
Prospect Ave & E 151 St,40.814232,-73.903927,2021-01-01T00:00:00,9
49 St & 31 Ave,40.758057,-73.909831,2021-01-01T00:00:00,9
Willow Ave & E 133 St,40.800933,-73.913863,2021-01-01T00:00:00,9
Barrow St & Hudson St,40.73172428,-74.00674436,2021-01-01T00:00:00,9
Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,2021-01-01T00:00:00,9
Prospect Pl & 6 Ave,40.6793307,-73.97519523,2021-01-01T00:00:00,9
W 144 St & Adam Clayton Powell Blvd,40.820877,-73.939249,2021-01-01T00:00:00,9
E 17 St & Broadway,40.737,-73.99009296,2021-01-01T00:00:00,9
E 5 St & Avenue C,40.72299208,-73.97995466,2021-01-01T00:00:00,9
Pike St & E Broadway,40.71406667,-73.99293911,2021-01-01T00:00:00,9
Monroe St & Classon Ave,40.6845683,-73.95881081,2021-01-01T00:00:00,9
Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,2021-01-01T00:00:00,9
E 163 St & Tiffany St,40.821075,-73.895069,2021-01-01T00:00:00,9
3 Ave & E 71 St,40.76873687,-73.96119945,2021-01-01T00:00:00,9
7 St & 5 Ave,40.6704922,-73.98541675,2021-01-01T00:00:00,9
Lafayette St & Jersey St,40.724305272503322,-73.996009826660156,2021-01-01T00:00:00,9
E 165 St & Clay Ave,40.82809,-73.91288,2021-01-01T00:00:00,9
3 Ave & E 169 St,40.832678,-73.905158,2021-01-01T00:00:00,9
Webster Ave & E 166 St,40.828975,-73.911259,2021-01-01T00:00:00,9
Clinton Ave & Myrtle Ave,40.693261,-73.968896,2021-01-01T00:00:00,9
Columbia St & Degraw St,40.6859296,-74.00242364,2021-01-01T00:00:00,9
E 102 St & 1 Ave,40.7869946,-73.94164802,2021-01-01T00:00:00,9
E 63 St & 3 Ave,40.763954,-73.9646,2021-01-01T00:00:00,9
Clinton St & Tillary St,40.696192,-73.991420567035675,2021-01-01T00:00:00,9
Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,2021-01-01T00:00:00,9
E 163 St & Union Ave,40.822545,-73.901824,2021-01-01T00:00:00,9
E 15 St & 3 Ave,40.734,-73.986923,2021-01-01T00:00:00,9
39 St & 2 Ave,40.655399774478312,-74.010627865791321,2021-01-01T00:00:00,9
14 St & 7 Ave,40.663779,-73.98396846,2021-01-01T00:00:00,9
Suydam St & St. Nicholas Ave,40.70636,-73.91945,2021-01-01T00:00:00,9
Bruckner Blvd & Bryant Ave,40.821952,-73.888546,2021-01-01T00:00:00,9
Brook Ave & E 157 St,40.820713,-73.911759,2021-01-01T00:00:00,9
46 St & 30 Rd,40.76072,-73.910989,2021-01-01T00:00:00,9
Stanton St & Mangin St,40.71782143,-73.97628939,2021-01-01T00:00:00,9
W 4 St & 7 Ave S,40.734,-74.004,2021-01-01T00:00:00,9
27 Ave & 3 St,40.77485,-73.9342,2021-01-01T00:00:00,9
W 169 St & Fort Washington Ave,40.8428422,-73.9421253,2021-01-01T00:00:00,9
E 153 St & E 157 St,40.826677,-73.929327,2021-01-01T00:00:00,9
31 Ave & 14 St,40.7682,-73.9322662,2021-01-01T00:00:00,9
Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,2021-01-01T00:00:00,9
Knickerbocker Ave & Thames St,40.70539,-73.92976,2021-01-01T00:00:00,9
Mount Eden Pkwy & Eastburn Ave,40.842675,-73.908544,2021-01-01T00:00:00,9
Broadway & E 22 St,40.7403432,-73.98955109,2021-01-01T00:00:00,9
Broadway & E 14 St,40.734,-73.992,2021-01-01T00:00:00,9
Broadway & Berry St,40.71044554,-73.96525063,2021-01-01T00:00:00,9
Amsterdam Ave & W 119 St,40.8086249,-73.9596214,2021-01-01T00:00:00,9
E 2 St & Avenue B,40.722,-73.98368779,2021-01-01T00:00:00,9
Prospect Pl & Underhill Ave,40.6769694,-73.96579,2021-01-01T00:00:00,9
Henry St & Middagh St,40.7003,-73.991581,2021-01-01T00:00:00,9
Amsterdam Ave & W 180 St,40.847396,-73.931205,2021-01-01T00:00:00,9
Shakespeare Ave & W 169 St,40.839312,-73.922423,2021-01-01T00:00:00,9
Frederick Douglass Blvd & W 115 St,40.803,-73.956,2021-01-01T00:00:00,9
Devoe St & Lorimer St,40.713,-73.95,2021-01-01T00:00:00,9
Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,2021-01-01T00:00:00,9
E 128 St & Madison Ave,40.80756,-73.939182,2021-01-01T00:00:00,9
DeKalb Ave & Franklin Ave,40.690648070829432,-73.957461789250374,2021-01-01T00:00:00,9
W 55 St & 6 Ave,40.763093872707969,-73.978458,2021-01-01T00:00:00,9
Jefferson St & Cypress Ave,40.70907,-73.923,2021-01-01T00:00:00,9
Dawson St & Intervale Ave,40.819999,-73.897263,2021-01-01T00:00:00,9
47 Ave & 31 St,40.743,-73.93561,2021-01-01T00:00:00,9
Railroad Ave & Kay Ave,40.70531194,-73.97100056,2021-01-01T00:00:00,9
West St & Liberty St,40.711444,-74.014847,2021-01-01T00:00:00,9
6 Ave & W 33 St,40.749,-73.989,2021-01-01T00:00:00,9
Division Ave & Hooper St,40.706842031013252,-73.9544353965357,2021-01-01T00:00:00,9
Bulova Ave & Brooklyn Queens Expressway W,40.762507,-73.902534,2021-01-01T00:00:00,9
Kent Ave & N 7 St,40.720367752984551,-73.961650729179382,2021-01-01T00:00:00,9
37 Ave & 35 St,40.7531106,-73.9279917,2021-01-01T00:00:00,9
Gerard Ave & E 164 St,40.830262,-73.923391,2021-01-01T00:00:00,9
Stanton St & Chrystie St,40.72229346,-73.99147535,2021-01-01T00:00:00,9
Riverside Dr & W 145 St,40.827305,-73.951989,2021-01-01T00:00:00,9
Cambridge Pl & Gates Ave,40.68488,-73.96304,2021-01-01T00:00:00,9
Sterling St & Bedford Ave,40.6627059,-73.9569115,2021-01-01T00:00:00,9
W 42 St & 6 Ave,40.75492,-73.986,2021-01-01T00:00:00,9
E 141 St & St Ann's Ave,40.808633,-73.916124,2021-01-01T00:00:00,9
6 Ave & W 34 St,40.74964,-73.98805,2021-01-01T00:00:00,9
West Drive & Prospect Park West,40.6610633719006,-73.98,2021-01-01T00:00:00,9
E 142 St & 3 Ave,40.812,-73.923697,2021-01-01T00:00:00,9
Adam Clayton Powell Blvd & W 151 St,40.825289,-73.936232,2021-01-01T00:00:00,9
Wilson Ave & Troutman St,40.70166,-73.92754,2021-01-01T00:00:00,9
Meserole Ave & Manhattan Ave,40.72708584,-73.953,2021-01-01T00:00:00,9
Crescent St & 34 Ave,40.76108,-73.930562,2021-01-01T00:00:00,9
Park Pl & Church St,40.713,-74.01,2021-01-01T00:00:00,9
12 St & 4 Ave,40.668,-73.9904394,2021-01-01T00:00:00,9
11 St & 43 Ave,40.7519071,-73.9479119,2021-01-01T00:00:00,9
Southern Blvd & E 172 St,40.834124,-73.88955,2021-01-01T00:00:00,9
12 Ave & W 40 St,40.76087502,-74.004,2021-01-01T00:00:00,9
Hamilton Pl & W 140 St,40.822756,-73.951346,2021-01-01T00:00:00,9
W 67 St & Broadway,40.77492513,-73.983,2021-01-01T00:00:00,9
Madison Av & E 51 St,40.75863,-73.97513,2021-01-01T00:00:00,9
Stagg St & Union Ave,40.70877084,-73.95095259,2021-01-01T00:00:00,9
Dean St & Franklin Ave,40.677592069373759,-73.955637216568,2021-01-01T00:00:00,9
